time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,rewards
7.439999999999929,0.0,0.0,140.585932748,0.0,0.0,0.0,0.0,0.0,13.8757660608,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.960907475
7.499999999999928,0.0,0.0,141.418480808,0.0,0.0,0.0,0.0,0.0,13.8758351079,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.960657711
7.559999999999927,0.0,0.0,142.251032846,0.0,0.0,0.0,0.0,0.0,13.8758986819,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.960407945
7.6199999999999255,0.0,0.0,143.083588544,0.0,0.0,0.0,0.0,0.0,13.8759572166,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.960158179
7.679999999999924,0.0,0.0,143.916147614,0.0,0.0,0.0,0.0,0.0,13.8760111113,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.959908412
7.739999999999923,0.0,0.0,144.748709787,0.0,0.0,0.0,0.0,0.0,13.8760607339,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.959658643
7.799999999999922,0.0,0.0,145.581274819,0.0,0.0,0.0,0.0,0.0,13.876106423,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.959408874
7.85999999999992,0.0,0.0,146.413842481,0.0,0.0,0.0,0.0,0.0,13.8761484904,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.959159104
7.919999999999919,0.0,0.0,147.246412567,0.0,0.0,0.0,0.0,0.0,13.8761872232,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.958909333
7.979999999999918,0.0,0.0,148.078984883,0.0,0.0,0.0,0.0,0.0,13.8762228856,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.958659562
8.039999999999917,0.0,0.0,148.911559254,0.0,0.0,0.0,0.0,0.0,13.8762557211,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.95840979
8.099999999999916,0.0,0.0,149.744135515,0.0,0.0,0.0,0.0,0.0,13.8762859538,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.958160017
8.159999999999915,0.0,0.0,150.576713518,0.0,0.0,0.0,0.0,0.0,13.8763137899,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.957910244
8.219999999999914,0.0,0.0,151.409293123,0.0,0.0,0.0,0.0,0.0,13.8763394195,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.95766047
8.279999999999912,0.0,0.0,152.241874205,0.0,0.0,0.0,0.0,0.0,13.8763630174,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.957410696
8.339999999999911,0.0,0.0,153.074456646,0.0,0.0,0.0,0.0,0.0,13.8763847447,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.957160921
8.39999999999991,0.0,0.0,153.907040338,0.0,0.0,0.0,0.0,0.0,13.8764047497,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.956911146
8.459999999999908,0.0,0.0,154.739625182,0.0,0.0,0.0,0.0,0.0,13.8764231688,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.956661371
8.519999999999907,0.0,0.0,155.572211087,0.0,0.0,0.0,0.0,0.0,13.8764401279,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.956411595
8.579999999999906,0.0,0.0,156.404797969,0.0,0.0,0.0,0.0,0.0,13.8764557426,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.956161819
8.639999999999905,0.0,0.0,157.23738575,0.0,0.0,0.0,0.0,0.0,13.8764701196,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.955912043
8.699999999999903,0.0,0.0,158.06997436,0.0,0.0,0.0,0.0,0.0,13.8764833568,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.955662267
8.759999999999902,0.0,0.0,158.902563731,0.0,0.0,0.0,0.0,0.0,13.8764955448,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.95541249
8.8199999999999,0.0,0.0,159.735153805,0.0,0.0,0.0,0.0,0.0,13.8765067666,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.955162713
8.8799999999999,0.0,0.0,160.567744524,0.0,0.0,0.0,0.0,0.0,13.8765170988,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.954912936
8.939999999999898,0.0,0.0,161.400335839,0.0,0.0,0.0,0.0,0.0,13.876526612,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.954663158
8.999999999999897,0.0,0.0,162.232927702,0.0,0.0,0.0,0.0,0.0,13.8765353711,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.954413381
9.059999999999896,0.0,0.0,163.065520069,0.0,0.0,0.0,0.0,0.0,13.8765434358,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.954163603
9.119999999999894,0.0,0.0,163.898112901,0.0,0.0,0.0,0.0,0.0,13.8765508612,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.953913825
9.179999999999893,0.0,0.0,164.73070616,0.0,0.0,0.0,0.0,0.0,13.876557698,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.953664047
9.239999999999892,0.0,0.0,165.563299813,0.0,0.0,0.0,0.0,0.0,13.8765639929,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.953414269
9.29999999999989,0.0,0.0,166.395893829,0.0,0.0,0.0,0.0,0.0,13.8765697887,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.953164491
9.35999999999989,0.0,0.0,167.228488178,0.0,0.0,0.0,0.0,0.0,13.8765751251,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.952914713
9.419999999999888,0.0,0.0,168.061082835,0.0,0.0,0.0,0.0,0.0,13.8765800385,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.952664935
9.479999999999887,0.0,0.0,168.893677774,0.0,0.0,0.0,0.0,0.0,13.8765845624,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.952415156
9.539999999999885,0.0,0.0,169.726272975,0.0,0.0,0.0,0.0,0.0,13.8765887277,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.952165378
9.599999999999884,0.0,0.0,170.558868415,0.0,0.0,0.0,0.0,0.0,13.8765925627,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.951915599
9.659999999999883,0.0,0.0,171.391464076,0.0,0.0,0.0,0.0,0.0,13.8765960938,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.95166582
9.719999999999882,0.0,0.0,172.22405994,0.0,0.0,0.0,0.0,0.0,13.876599345,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.951416042
9.77999999999988,0.0,0.0,173.056655992,0.0,0.0,0.0,0.0,0.0,13.8766023384,0.0,0.0,0.0,1.0,1.0,800.0,800.0,299.951166263
